listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,transaction_date_parsed,sale_price_num,price_per_sqft
50096,5,04-01-2025,Apartment,11,1058.56,"$353,207.20",Sold,C1946,01-04-2025,353207.2,333.6676239
50107,5,04-01-2025,Apartment,13,791.13,"$210,611.20",Sold,C0735,01-04-2025,210611.2,266.2156662
50141,5,04-01-2025,Apartment,18,1267.03,"$423,535.41",Sold,C0266,01-04-2025,423535.41,334.2741766
50195,5,04-01-2025,Apartment,24,807.02,"$177,544.40",Available,,01-04-2025,177544.4,220
50205,5,04-01-2025,Apartment,27,1278.6,"$393,641.91",Sold,C1915,01-04-2025,393641.91,307.8694744
50233,5,04-01-2025,Apartment,31,1008.52,"$317,877.17",Sold,C1006,01-04-2025,317877.17,315.1917364
50289,5,04-01-2025,Apartment,38,1283.87,"$362,406.24",Available,,01-04-2025,362406.24,282.2764299
50368,5,04-01-2025,Apartment,45,608.89,"$218,883.32",Available,,01-04-2025,218883.32,359.4792491
50438,5,04-01-2025,Apartment,51,1029.59,"$300,788.15",Sold,C1153,01-04-2025,300788.15,292.1436203
60005,6,04-01-2025,Apartment,1,1720.95,"$492,551.34",Sold,C1092,01-04-2025,492551.34,286.2089776
60045,6,04-01-2025,Apartment,4,1925.28,"$549,773.40",Sold,C1023,01-04-2025,549773.4,285.5550362
60046,6,04-01-2025,Apartment,4,1925.28,"$538,254.22",Available,,01-04-2025,538254.22,279.5719168
60078,6,04-01-2025,Apartment,7,1075.42,"$341,503.87",Sold,C1777,01-04-2025,341503.87,317.553951
60096,6,04-01-2025,Apartment,7,1075.42,"$330,158.13",Sold,C1586,01-04-2025,330158.13,307.0038962
60122,6,04-01-2025,Apartment,10,942.08,"$250,769.15",Sold,C1090,01-04-2025,250769.15,266.1866827
60228,6,04-01-2025,Apartment,21,833.23,"$261,951.73",Sold,C1338,01-04-2025,261951.73,314.3810593
60239,6,04-01-2025,Apartment,23,1243.4,"$359,341.40",Sold,C1994,01-04-2025,359341.4,288.9990349
60240,6,04-01-2025,Office,23,1243.4,"$492,557.23",Sold,C1993,01-04-2025,492557.23,396.1373894
60252,6,04-01-2025,Apartment,25,1086.43,"$271,652.39",Sold,C1198,01-04-2025,271652.39,250.0413188
60274,6,04-01-2025,Apartment,29,1691.02,"$502,693.56",Sold,C0833,01-04-2025,502693.56,297.2723918
60341,6,04-01-2025,Apartment,38,698.21,"$175,143.52",Sold,C0018,01-04-2025,175143.52,250.8464789
60350,6,04-01-2025,Apartment,39,744.54,"$203,285.70",Sold,C0337,01-04-2025,203285.7,273.035297
60374,6,04-01-2025,Apartment,43,1492.81,"$477,598.19",Sold,C1469,01-04-2025,477598.19,319.9323357
60409,6,04-01-2025,Apartment,49,1167.52,"$394,871.49",Sold,C0763,01-04-2025,394871.49,338.2138978
60442,6,04-01-2025,Apartment,53,1170.96,"$374,820.34",Available,,01-04-2025,374820.34,320.0966216
60468,6,04-01-2025,Apartment,55,562.37,"$161,026.68",Available,,01-04-2025,161026.68,286.3358287
70026,7,04-01-2025,Apartment,5,1144.09,"$358,801.76",Sold,C0050,01-04-2025,358801.76,313.6132297
70075,7,04-01-2025,Apartment,11,834.5,"$217,019.16",Available,,01-04-2025,217019.16,260.0589095
70076,7,04-01-2025,Office,11,834.5,"$232,221.73",Sold,C0351,01-04-2025,232221.73,278.2764889
70137,7,04-01-2025,Office,16,1239.87,"$413,475.24",Sold,C0154,01-04-2025,413475.24,333.4827361
70142,7,04-01-2025,Apartment,17,1586.15,"$451,507.70",Sold,C0172,01-04-2025,451507.7,284.6563692
70154,7,04-01-2025,Apartment,19,751.07,"$247,162.69",Available,,01-04-2025,247162.69,329.0807648
70155,7,04-01-2025,Apartment,19,751.07,"$207,641.48",Sold,C1956,01-04-2025,207641.48,276.4608891
70186,7,04-01-2025,Apartment,21,1528.62,"$441,373.04",Sold,C1813,01-04-2025,441373.04,288.7395429
70252,7,04-01-2025,Apartment,28,694.55,"$209,114.19",Sold,C1893,01-04-2025,209114.19,301.0786696
70293,7,04-01-2025,Apartment,35,613.21,"$187,384.47",Sold,C0034,01-04-2025,187384.47,305.5796057
70309,7,04-01-2025,Apartment,37,1171.04,"$361,700.25",Sold,C0413,01-04-2025,361700.25,308.8709609
70368,7,04-01-2025,Apartment,43,498.61,"$137,339.47",Sold,C1199,01-04-2025,137339.47,275.4446762
70381,7,04-01-2025,Apartment,43,498.61,"$149,860.49",Sold,C1100,01-04-2025,149860.49,300.5565271
70400,7,04-01-2025,Apartment,46,1677.84,"$473,146.44",Sold,C0280,01-04-2025,473146.44,281.9973537
70454,7,04-01-2025,Apartment,54,1940.69,"$626,989.80",Sold,C0343,01-04-2025,626989.8,323.0757102
70494,7,04-01-2025,Apartment,58,1629.83,"$499,350.81",Sold,C0960,01-04-2025,499350.81,306.3821442
70507,7,04-01-2025,Apartment,58,1629.83,"$512,486.22",Available,,01-04-2025,512486.22,314.4415184
70510,7,04-01-2025,Apartment,58,1629.83,"$437,806.03",Sold,C1929,01-04-2025,437806.03,268.6206721
70520,7,04-01-2025,Apartment,60,1219.54,"$364,036.93",Available,,01-04-2025,364036.93,298.5034767
80005,8,04-01-2025,Apartment,1,1109.29,"$359,079.71",Sold,C0951,01-04-2025,359079.71,323.702287
80068,8,04-01-2025,Apartment,7,1352.74,"$455,070.84",Sold,C1254,01-04-2025,455070.84,336.40673
80145,8,04-01-2025,Apartment,17,1109.27,"$363,016.75",Available,,01-04-2025,363016.75,327.2573404
80153,8,04-01-2025,Apartment,20,774.16,"$249,418.11",Sold,C1676,01-04-2025,249418.11,322.1790198
80172,8,04-01-2025,Apartment,22,1495.57,"$426,507.47",Available,,01-04-2025,426507.47,285.1805465
80175,8,04-01-2025,Apartment,23,1114.67,"$389,259.62",Available,,01-04-2025,389259.62,349.215122
80207,8,04-01-2025,Apartment,28,1431.61,"$341,892.98",Sold,C1050,01-04-2025,341892.98,238.817122
80211,8,04-01-2025,Office,28,1431.61,"$550,825.37",Available,,01-04-2025,550825.37,384.7593758
80214,8,04-01-2025,Apartment,29,1848.51,"$544,032.25",Sold,C0891,01-04-2025,544032.25,294.3085242
80268,8,04-01-2025,Apartment,32,1410.88,"$452,041.67",Sold,C0284,01-04-2025,452041.67,320.396965
80289,8,04-01-2025,Apartment,33,1809.87,"$494,313.18",Sold,C1864,01-04-2025,494313.18,273.1208208
80293,8,04-01-2025,Apartment,34,1684.75,"$518,174.75",Sold,C0025,01-04-2025,518174.75,307.56774
80295,8,04-01-2025,Apartment,34,1684.75,"$478,604.33",Sold,C1920,01-04-2025,478604.33,284.0803265
80335,8,04-01-2025,Office,37,890.65,"$268,851.49",Sold,C1130,01-04-2025,268851.49,301.8598664
80392,8,04-01-2025,Apartment,46,1175.51,"$316,632.64",Available,,01-04-2025,316632.64,269.3576745
80411,8,04-01-2025,Office,47,543.08,"$141,410.93",Available,,01-04-2025,141410.93,260.3869227
80414,8,04-01-2025,Apartment,47,543.08,"$170,974.32",Available,,01-04-2025,170974.32,314.8234514
80430,8,04-01-2025,Apartment,50,913.15,"$308,556.94",Sold,C0890,01-04-2025,308556.94,337.9038931
80485,8,04-01-2025,Apartment,56,1874.7,"$635,580.39",Sold,C1200,01-04-2025,635580.39,339.0304529
90099,9,04-01-2025,Apartment,16,924.6,"$268,708.07",Sold,C0092,01-04-2025,268708.07,290.6208847
90139,9,04-01-2025,Apartment,21,1261.65,"$380,843.87",Sold,C1802,01-04-2025,380843.87,301.8617445
90149,9,04-01-2025,Apartment,23,901.21,"$273,914.04",Available,,01-04-2025,273914.04,303.9403025
90165,9,04-01-2025,Apartment,26,1038.39,"$250,841.37",Sold,C0197,01-04-2025,250841.37,241.5675902
90329,9,04-01-2025,Apartment,39,1839.34,"$552,125.64",Sold,C0370,01-04-2025,552125.64,300.1759544
90390,9,04-01-2025,Apartment,46,662.32,"$224,375.63",Sold,C1312,01-04-2025,224375.63,338.77224
90395,9,04-01-2025,Apartment,47,1262.78,"$385,179.19",Sold,C0808,01-04-2025,385179.19,305.0247787
90405,9,04-01-2025,Apartment,51,1816.78,"$525,344.23",Sold,C0310,01-04-2025,525344.23,289.1622706
90424,9,04-01-2025,Apartment,53,599.72,"$180,754.72",Available,,01-04-2025,180754.72,301.3985193
90456,9,04-01-2025,Apartment,56,1516.4,"$528,928.11",Available,,01-04-2025,528928.11,348.8051372
90506,9,04-01-2025,Apartment,58,838.34,"$255,802.61",Sold,C0461,01-04-2025,255802.61,305.1299115
90518,9,04-01-2025,Office,59,1697.13,"$587,797.99",Sold,C1679,01-04-2025,587797.99,346.3482409
100012,10,04-01-2025,Apartment,3,1197.61,"$405,117.95",Available,,01-04-2025,405117.95,338.2720168
100046,10,04-01-2025,Apartment,5,1741.96,"$525,251.32",Sold,C0170,01-04-2025,525251.32,301.5289214
100069,10,04-01-2025,Apartment,9,1849.4,"$557,229.76",Sold,C1079,01-04-2025,557229.76,301.3029956
100075,10,04-01-2025,Apartment,9,1849.4,"$535,865.96",Sold,C0113,01-04-2025,535865.96,289.7512491
100088,10,04-01-2025,Apartment,11,1675.44,"$564,226.60",Sold,C0733,01-04-2025,564226.6,336.7632383
100096,10,04-01-2025,Apartment,11,1675.44,"$520,562.02",Sold,C0801,01-04-2025,520562.02,310.7016784
100153,10,04-01-2025,Apartment,19,948.04,"$301,000.32",Sold,C1304,01-04-2025,301000.32,317.4974896
100185,10,04-01-2025,Apartment,25,1487.17,"$460,665.54",Sold,C1088,01-04-2025,460665.54,309.7598392
100201,10,04-01-2025,Apartment,26,1294.85,"$378,742.91",Available,,01-04-2025,378742.91,292.4994478
100211,10,04-01-2025,Apartment,27,777.35,"$207,013.27",Sold,C0592,01-04-2025,207013.27,266.3063871
100212,10,04-01-2025,Apartment,27,777.35,"$248,150.99",Available,,01-04-2025,248150.99,319.2268476
100266,10,04-01-2025,Apartment,31,1499,"$493,844.01",Sold,C1291,01-04-2025,493844.01,329.4489726
100279,10,04-01-2025,Apartment,33,1010.7,"$354,490.38",Sold,C1450,01-04-2025,354490.38,350.7374889
100296,10,04-01-2025,Apartment,34,1435.44,"$471,813.07",Sold,C0978,01-04-2025,471813.07,328.6888132
100300,10,04-01-2025,Apartment,35,1675.74,"$476,510.16",Sold,C0819,01-04-2025,476510.16,284.3580508
100380,10,04-01-2025,Apartment,44,1224.71,"$406,156.68",Available,,01-04-2025,406156.68,331.634983
100387,10,04-01-2025,Apartment,44,1224.71,"$378,567.66",Sold,C0946,01-04-2025,378567.66,309.1080011
100397,10,04-01-2025,Apartment,46,1525.34,"$464,919.18",Sold,C0535,01-04-2025,464919.18,304.7970813
100408,10,04-01-2025,Apartment,48,1421.82,"$398,340.41",Sold,C1348,01-04-2025,398340.41,280.1623342
110059,11,04-01-2025,Office,7,1734.79,"$615,305.89",Sold,C0188,01-04-2025,615305.89,354.6860946
110103,11,04-01-2025,Apartment,11,1581.88,"$457,152.28",Sold,C0646,01-04-2025,457152.28,288.993021
110108,11,04-01-2025,Apartment,13,474.93,"$143,450.98",Available,,01-04-2025,143450.98,302.0465753
110132,11,04-01-2025,Apartment,14,524.68,"$174,422.08",Sold,C1357,01-04-2025,174422.08,332.4351605
110154,11,04-01-2025,Apartment,16,1829.02,"$476,184.87",Available,,01-04-2025,476184.87,260.3497337
110201,11,04-01-2025,Apartment,23,1098.83,"$365,015.60",Sold,C0185,01-04-2025,365015.6,332.1856884
110204,11,04-01-2025,Apartment,24,1481.82,"$491,381.22",Sold,C0595,01-04-2025,491381.22,331.6065514
110218,11,04-01-2025,Office,26,490.37,"$166,438.51",Sold,C1440,01-04-2025,166438.51,339.4141363
110244,11,04-01-2025,Apartment,29,993.51,"$279,311.68",Sold,C1018,01-04-2025,279311.68,281.1362543
110254,11,04-01-2025,Apartment,30,642.72,"$202,392.01",Sold,C1999,01-04-2025,202392.01,314.8991941
110291,11,04-01-2025,Apartment,35,540.82,"$159,899.33",Sold,C1272,01-04-2025,159899.33,295.6609038
110385,11,04-01-2025,Apartment,45,1651.09,"$490,981.35",Sold,C1661,01-04-2025,490981.35,297.3680114
120029,12,04-01-2025,Apartment,3,1469.27,"$405,947.93",Sold,C0879,01-04-2025,405947.93,276.2922608
120060,12,04-01-2025,Apartment,7,1179.99,"$309,402.26",Sold,C0022,01-04-2025,309402.26,262.2075272
120107,12,04-01-2025,Apartment,13,1394.03,"$393,863.57",Sold,C1729,01-04-2025,393863.57,282.5359354
120153,12,04-01-2025,Apartment,17,1428.55,"$426,047.28",Available,,01-04-2025,426047.28,298.2375696
120259,12,04-01-2025,Office,27,871.52,"$280,596.77",Sold,C0870,01-04-2025,280596.77,321.9625138
120278,12,04-01-2025,Apartment,30,622.2,"$161,146.12",Sold,C1305,01-04-2025,161146.12,258.9940855
120289,12,04-01-2025,Apartment,33,1232.2,"$359,785.64",Sold,C0186,01-04-2025,359785.64,291.9863983
120301,12,04-01-2025,Apartment,34,1817.64,"$523,732.73",Sold,C1837,01-04-2025,523732.73,288.1388669
120319,12,04-01-2025,Apartment,35,1690.62,"$512,688.27",Sold,C0013,01-04-2025,512688.27,303.2545871
120366,12,04-01-2025,Apartment,38,1157.23,"$357,999.55",Available,,01-04-2025,357999.55,309.3590298
120374,12,04-01-2025,Apartment,39,1653.93,"$483,612.33",Sold,C1827,01-04-2025,483612.33,292.4019336
120398,12,04-01-2025,Apartment,47,1528.05,"$403,107.84",Sold,C0172,01-04-2025,403107.84,263.805399
120415,12,04-01-2025,Apartment,48,1919.31,"$612,698.53",Sold,C1479,01-04-2025,612698.53,319.2285405
130029,13,04-01-2025,Apartment,2,1651.02,"$535,653.54",Available,,01-04-2025,535653.54,324.4379475
130051,13,04-01-2025,Apartment,4,1629.74,"$520,697.90",Available,,01-04-2025,520697.9,319.4975272
130088,13,04-01-2025,Apartment,11,1678.3,"$549,102.55",Sold,C1815,01-04-2025,549102.55,327.1778288
130089,13,04-01-2025,Office,11,1678.3,"$468,875.36",Sold,C1363,01-04-2025,468875.36,279.3751773
130126,13,04-01-2025,Apartment,15,458.29,"$142,219.93",Sold,C1547,01-04-2025,142219.93,310.3273691
130195,13,04-01-2025,Apartment,22,1811.36,"$543,700.18",Available,,01-04-2025,543700.18,300.1613042
130203,13,04-01-2025,Apartment,23,882.35,"$246,940.65",Sold,C0825,01-04-2025,246940.65,279.8670029
130204,13,04-01-2025,Apartment,23,882.35,"$242,668.27",Available,,01-04-2025,242668.27,275.0249561
130284,13,04-01-2025,Office,32,1114.07,"$435,998.52",Available,,01-04-2025,435998.52,391.3564857
130286,13,04-01-2025,Apartment,32,1114.07,"$299,263.58",Sold,C1517,01-04-2025,299263.58,268.6218819
130312,13,04-01-2025,Apartment,34,1557,"$517,123.58",Sold,C0136,01-04-2025,517123.58,332.1281824
130348,13,04-01-2025,Apartment,38,656.42,"$210,320.24",Sold,C1189,01-04-2025,210320.24,320.4049846
130367,13,04-01-2025,Apartment,40,571.5,"$172,816.68",Sold,C1610,01-04-2025,172816.68,302.3913911
130501,13,04-01-2025,Office,58,1115.72,"$345,154.56",Sold,C1174,01-04-2025,345154.56,309.3558957
130542,13,04-01-2025,Apartment,63,1623.8,"$522,057.75",Available,,01-04-2025,522057.75,321.5037258
130577,13,04-01-2025,Apartment,67,524.97,"$158,612.64",Sold,C0418,01-04-2025,158612.64,302.1365792
130580,13,04-01-2025,Apartment,67,524.97,"$168,464.51",Available,,01-04-2025,168464.51,320.9031183
130604,13,04-01-2025,Office,70,750.41,"$238,812.89",Sold,C0649,01-04-2025,238812.89,318.2432137
140025,14,04-01-2025,Apartment,5,424.34,"$104,911.93",Sold,C1976,01-04-2025,104911.93,247.2355423
140088,14,04-01-2025,Apartment,11,1431.42,"$500,962.79",Sold,C0942,01-04-2025,500962.79,349.9761007
140092,14,04-01-2025,Office,12,459.44,"$134,549.97",Sold,C1258,01-04-2025,134549.97,292.8564557
140232,14,04-01-2025,Apartment,25,586.85,"$161,280.03",Sold,C1475,01-04-2025,161280.03,274.8232598
140271,14,04-01-2025,Apartment,30,1746.48,"$588,343.01",Sold,C1980,01-04-2025,588343.01,336.8736029
140272,14,04-01-2025,Apartment,30,1746.48,"$450,012.44",Sold,C0572,01-04-2025,450012.44,257.668247
140277,14,04-01-2025,Apartment,32,1120.81,"$367,127.00",Sold,C1983,01-04-2025,367127,327.5550718
140294,14,04-01-2025,Apartment,34,513.06,"$157,775.85",Sold,C1399,01-04-2025,157775.85,307.519296
140311,14,04-01-2025,Apartment,36,1034.47,"$274,000.72",Available,,01-04-2025,274000.72,264.8706294
140322,14,04-01-2025,Apartment,38,1170.11,"$359,308.65",Sold,C1293,01-04-2025,359308.65,307.0725402
140326,14,04-01-2025,Apartment,38,1170.11,"$396,445.50",Available,,01-04-2025,396445.5,338.8104537
140337,14,04-01-2025,Apartment,40,532.44,"$164,423.48",Available,,01-04-2025,164423.48,308.8112839
140390,14,04-01-2025,Apartment,47,917.53,"$244,186.44",Sold,C0348,01-04-2025,244186.44,266.1345569
140451,14,04-01-2025,Apartment,53,1493.72,"$429,874.58",Sold,C0007,01-04-2025,429874.58,287.7879254
150009,15,04-01-2025,Apartment,2,1522.89,"$504,689.77",Sold,C0544,01-04-2025,504689.77,331.4026423
150050,15,04-01-2025,Apartment,8,1056.46,"$360,765.64",Sold,C1325,01-04-2025,360765.64,341.4853757
150064,15,04-01-2025,Office,9,565.48,"$139,782.57",Sold,C0664,01-04-2025,139782.57,247.1927743
150118,15,04-01-2025,Apartment,16,1692.61,"$597,681.88",Sold,C1732,01-04-2025,597681.88,353.1125776
150225,15,04-01-2025,Apartment,26,961.01,"$270,078.98",Available,,01-04-2025,270078.98,281.0365969
150233,15,04-01-2025,Apartment,26,961.01,"$267,093.52",Sold,C0016,01-04-2025,267093.52,277.9300111
150242,15,04-01-2025,Apartment,29,1748.18,"$511,596.53",Sold,C1367,01-04-2025,511596.53,292.6452253
150271,15,04-01-2025,Office,31,1901.65,"$575,463.20",Sold,C1952,01-04-2025,575463.2,302.6125733
150297,15,04-01-2025,Apartment,35,745.49,"$191,419.30",Sold,C1181,01-04-2025,191419.3,256.7697756
150352,15,04-01-2025,Office,42,1298.37,"$471,352.97",Sold,C1992,01-04-2025,471352.97,363.034397
150381,15,04-01-2025,Office,48,1403.33,"$434,894.10",Sold,C0420,01-04-2025,434894.1,309.90152
150425,15,04-01-2025,Apartment,53,696.04,"$213,043.96",Sold,C1569,01-04-2025,213043.96,306.0800529
150447,15,04-01-2025,Apartment,55,892.75,"$264,804.47",Sold,C1304,01-04-2025,264804.47,296.6166004
150508,15,04-01-2025,Office,60,1033.2,"$373,155.57",Sold,C1581,01-04-2025,373155.57,361.1648955
160014,16,04-01-2025,Apartment,2,1388.75,"$400,575.75",Sold,C0626,01-04-2025,400575.75,288.4433843
160015,16,04-01-2025,Office,2,1388.75,"$424,874.50",Available,,01-04-2025,424874.5,305.940234
160026,16,04-01-2025,Apartment,4,1561.55,"$551,751.96",Available,,01-04-2025,551751.96,353.3360827
160028,16,04-01-2025,Apartment,4,1561.55,"$490,807.65",Available,,01-04-2025,490807.65,314.3079953
160071,16,04-01-2025,Apartment,9,1524.04,"$461,651.60",Sold,C1322,01-04-2025,461651.6,302.9130469
160101,16,04-01-2025,Apartment,11,1288.42,"$448,751.61",Sold,C0938,01-04-2025,448751.61,348.2960603
160108,16,04-01-2025,Apartment,11,1288.42,"$403,463.16",Sold,C0132,01-04-2025,403463.16,313.1456823
160138,16,04-01-2025,Apartment,17,836.32,"$265,976.26",Sold,C1067,01-04-2025,265976.26,318.0316864
160192,16,04-01-2025,Apartment,23,594.14,"$185,581.94",Sold,C1383,01-04-2025,185581.94,312.3538897
160213,16,04-01-2025,Apartment,26,1458.08,"$417,431.61",Available,,01-04-2025,417431.61,286.2885507
160214,16,04-01-2025,Office,26,1458.08,"$423,191.37",Available,,01-04-2025,423191.37,290.2387866
160225,16,04-01-2025,Apartment,27,1164.55,"$361,991.73",Sold,C0029,01-04-2025,361991.73,310.842583
160231,16,04-01-2025,Apartment,28,1440.71,"$416,298.42",Sold,C0991,01-04-2025,416298.42,288.9536548
160237,16,04-01-2025,Office,28,1440.71,"$464,047.92",Sold,C0821,01-04-2025,464047.92,322.0966884
160246,16,04-01-2025,Apartment,29,489.49,"$127,065.41",Available,,01-04-2025,127065.41,259.587346
160269,16,04-01-2025,Apartment,33,881.17,"$240,781.62",Sold,C1899,01-04-2025,240781.62,273.2521761
160322,16,04-01-2025,Office,38,431.83,"$123,213.47",Sold,C1915,01-04-2025,123213.47,285.3286478
160361,16,04-01-2025,Apartment,42,1496.62,"$480,842.09",Sold,C0085,01-04-2025,480842.09,321.2853563
160374,16,04-01-2025,Apartment,43,1185.4,"$361,775.45",Sold,C1528,01-04-2025,361775.45,305.1927198
170058,17,04-01-2025,Apartment,7,1300.91,"$428,259.32",Sold,C0722,01-04-2025,428259.32,329.1998063
170106,17,04-01-2025,Apartment,13,916.9,"$297,966.85",Available,,01-04-2025,297966.85,324.9720253
170156,17,04-01-2025,Apartment,17,1827.25,"$442,174.78",Sold,C1092,01-04-2025,442174.78,241.9892078
170157,17,04-01-2025,Apartment,17,1827.25,"$460,504.52",Available,,01-04-2025,460504.52,252.0205336
170215,17,04-01-2025,Apartment,25,939.46,"$286,880.36",Available,,01-04-2025,286880.36,305.3672961
170315,17,04-01-2025,Apartment,39,1341.67,"$413,675.04",Sold,C0497,01-04-2025,413675.04,308.3284563
170347,17,04-01-2025,Office,45,1574.3,"$511,954.11",Sold,C1852,01-04-2025,511954.11,325.1947596
170362,17,04-01-2025,Office,46,1582.61,"$504,560.47",Available,,01-04-2025,504560.47,318.8154188
170382,17,04-01-2025,Office,47,1106.83,"$327,842.55",Available,,01-04-2025,327842.55,296.1995519
170404,17,04-01-2025,Apartment,48,1833.96,"$549,422.32",Sold,C1993,01-04-2025,549422.32,299.5824991
170411,17,04-01-2025,Apartment,48,1833.96,"$484,751.08",Sold,C0683,01-04-2025,484751.08,264.3193308
170413,17,04-01-2025,Office,48,1833.96,"$540,188.44",Sold,C1376,01-04-2025,540188.44,294.5475583
170429,17,04-01-2025,Apartment,49,1283.67,"$372,530.49",Sold,C0621,01-04-2025,372530.49,290.2073664
170432,17,04-01-2025,Apartment,50,1392.01,"$444,764.89",Sold,C0333,01-04-2025,444764.89,319.5127118
170434,17,04-01-2025,Apartment,50,1392.01,"$339,080.79",Sold,C1648,01-04-2025,339080.79,243.5907716
170438,17,04-01-2025,Apartment,51,1375.52,"$467,548.41",Available,,01-04-2025,467548.41,339.9066608
170447,17,04-01-2025,Apartment,51,1375.52,"$381,360.21",Sold,C0716,01-04-2025,381360.21,277.2480298
180002,18,04-01-2025,Apartment,1,1379.64,"$354,219.71",Sold,C0658,01-04-2025,354219.71,256.747927
180003,18,04-01-2025,Office,1,1379.64,"$346,780.22",Sold,C0755,01-04-2025,346780.22,251.3555855
180015,18,04-01-2025,Apartment,2,650.96,"$203,374.52",Sold,C0523,01-04-2025,203374.52,312.422453
180068,18,04-01-2025,Apartment,8,1196.23,"$366,299.04",Sold,C1896,01-04-2025,366299.04,306.2112136
180083,18,04-01-2025,Apartment,11,507.04,"$143,851.79",Sold,C0915,01-04-2025,143851.79,283.7089579
180113,18,04-01-2025,Apartment,15,1728.6,"$596,228.96",Sold,C0457,01-04-2025,596228.96,344.9201435
180151,18,04-01-2025,Apartment,20,1631.48,"$574,927.34",Sold,C1132,01-04-2025,574927.34,352.3961924
180214,18,04-01-2025,Apartment,27,650.82,"$171,733.24",Sold,C0632,01-04-2025,171733.24,263.8720998
180215,18,04-01-2025,Office,27,650.82,"$179,263.23",Sold,C0138,01-04-2025,179263.23,275.4421038
180244,18,04-01-2025,Apartment,30,1795.66,"$559,547.45",Sold,C0185,01-04-2025,559547.45,311.6110232
180245,18,04-01-2025,Apartment,30,1795.66,"$437,201.32",Sold,C1080,01-04-2025,437201.32,243.4766715
180248,18,04-01-2025,Apartment,30,1795.66,"$549,656.89",Sold,C1365,01-04-2025,549656.89,306.1029872
180266,18,04-01-2025,Apartment,31,945.46,"$350,745.37",Sold,C0799,01-04-2025,350745.37,370.9785395
180285,18,04-01-2025,Apartment,35,799.05,"$265,499.47",Sold,C1888,01-04-2025,265499.47,332.2689068
180312,18,04-01-2025,Apartment,36,1089.77,"$316,098.65",Sold,C1894,01-04-2025,316098.65,290.0599668
180384,18,04-01-2025,Apartment,43,937.7,"$301,088.15",Sold,C0431,01-04-2025,301088.15,321.0921937
180421,18,04-01-2025,Apartment,48,564.59,"$202,636.75",Sold,C0455,01-04-2025,202636.75,358.9095627
180447,18,04-01-2025,Apartment,50,854.74,"$263,784.17",Sold,C1824,01-04-2025,263784.17,308.6133444
180452,18,04-01-2025,Apartment,51,1527.31,"$412,010.61",Available,,01-04-2025,412010.61,269.7622683
180471,18,04-01-2025,Apartment,53,1806.7,"$539,078.45",Sold,C0609,01-04-2025,539078.45,298.3774008
180521,18,04-01-2025,Apartment,58,955.23,"$306,670.78",Sold,C0161,01-04-2025,306670.78,321.0439161
180528,18,04-01-2025,Apartment,59,1900.58,"$497,893.62",Sold,C0086,01-04-2025,497893.62,261.9693041
180543,18,04-01-2025,Apartment,62,1330.41,"$367,400.47",Sold,C1199,01-04-2025,367400.47,276.1558241
190020,19,04-01-2025,Apartment,4,1225.38,"$346,500.14",Sold,C1696,01-04-2025,346500.14,282.7695409
190026,19,04-01-2025,Apartment,5,1408.42,"$441,253.62",Sold,C1670,01-04-2025,441253.62,313.2969001
190043,19,04-01-2025,Apartment,7,973.6,"$329,064.09",Available,,01-04-2025,329064.09,337.9869454
190067,19,04-01-2025,Apartment,10,747.71,"$220,548.69",Sold,C1668,01-04-2025,220548.69,294.9655481
190167,19,04-01-2025,Apartment,21,477.75,"$150,133.36",Available,,01-04-2025,150133.36,314.2508844
190176,19,04-01-2025,Apartment,22,935.25,"$277,608.69",Sold,C1481,01-04-2025,277608.69,296.828324
190180,19,04-01-2025,Apartment,22,935.25,"$273,831.37",Available,,01-04-2025,273831.37,292.7894894
190189,19,04-01-2025,Apartment,22,935.25,"$289,023.56",Sold,C1318,01-04-2025,289023.56,309.0334777
190227,19,04-01-2025,Apartment,26,668.24,"$221,518.38",Sold,C1162,01-04-2025,221518.38,331.4952412
190241,19,04-01-2025,Apartment,28,1599.78,"$466,641.00",Available,,01-04-2025,466641,291.6907325
190315,19,04-01-2025,Apartment,37,1565.26,"$472,632.31",Sold,C0163,01-04-2025,472632.31,301.9513116
190319,19,04-01-2025,Apartment,39,1237.04,"$418,320.77",Sold,C0331,01-04-2025,418320.77,338.1626867
190331,19,04-01-2025,Office,39,1237.04,"$393,996.50",Sold,C0649,01-04-2025,393996.5,318.4994018
190355,19,04-01-2025,Apartment,41,1657.19,"$503,445.63",Sold,C1976,01-04-2025,503445.63,303.794755
190377,19,04-01-2025,Apartment,43,1697.72,"$495,491.79",Sold,C1850,01-04-2025,495491.79,291.8571908
190423,19,04-01-2025,Apartment,49,1004.26,"$395,405.61",Sold,C0942,01-04-2025,395405.61,393.7283273
200002,20,04-01-2025,Office,1,1898.39,"$678,504.41",Sold,C1130,01-04-2025,678504.41,357.4104425
200025,20,04-01-2025,Apartment,2,1669.84,"$562,229.33",Sold,C1766,01-04-2025,562229.33,336.6965278
200035,20,04-01-2025,Apartment,3,1645.93,"$383,399.62",Sold,C0026,01-04-2025,383399.62,232.9379864
200066,20,04-01-2025,Apartment,8,1268.45,"$404,330.66",Sold,C0648,01-04-2025,404330.66,318.7596358
200069,20,04-01-2025,Apartment,8,1268.45,"$367,661.21",Sold,C0046,01-04-2025,367661.21,289.8507706
200093,20,04-01-2025,Apartment,13,1587.57,"$555,052.72",Available,,01-04-2025,555052.72,349.6240922
